course_id,course_title,is_paid,price,num_subscribers,num_lectures,content_duration,published_timestamp,subject
179978,Mortgage Backed Securities,TRUE,50,426,16,2.5,2014-03-11T15:48:52Z,Business Finance
180360,Yield Curve Dynamics,TRUE,50,171,21,3,2014-03-11T16:26:48Z,Business Finance
180362,PHP Development with the Laravel Framework,TRUE,50,394,18,3,2014-03-13T22:12:01Z,Business Finance
180372,Master the Saxophone: Intermediate Instruction Made Simple!,TRUE,50,1182,22,4,2014-03-12T13:40:53Z,Business Finance
180384,Photoshop: Creando elemental de agua,TRUE,50,376,21,3.5,2014-03-13T12:47:09Z,Business Finance
180547,Photoshop: Creando elemental de aire,TRUE,50,397,19,3,2014-03-12T14:54:48Z,Business Finance
180680,Photoshop: Creando efectos de luz,TRUE,50,1611,20,3.5,2014-03-11T20:40:48Z,Web Development
181264,Modern Piano Lessons For Beginners,TRUE,50,376,86,5.5,2014-03-17T18:21:36Z,Musical Instruments
181268,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,TRUE,20,1,5,0.616666667,2014-04-01T21:48:16Z,Graphic Design
181294,Advanced Saxophone Studies - Learn to Master the Saxophone!,TRUE,20,0,5,1,2014-04-01T21:50:32Z,Graphic Design
182940,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,TRUE,20,3,9,1.5,2014-04-02T21:24:33Z,Graphic Design
184088,Design while you learn InDesign CC,TRUE,20,736,46,5,2014-04-01T22:01:27Z,Musical Instruments
184324,Master Trumpet Playing: Intermediate Instruction Made Simple,TRUE,50,147,39,1,2014-03-17T22:56:41Z,Musical Instruments
184780,Introducci? al retrato realista con Photoshop,TRUE,50,215,80,4,2014-03-18T02:25:11Z,Musical Instruments
185092,MicroStation - C?ulas,TRUE,50,966,145,7.5,2014-03-21T10:19:54Z,Musical Instruments
185266,In?iate en Microstation,TRUE,20,1116,21,2.5,2014-04-07T17:28:14Z,Graphic Design
185500,MicroStation - Niveles,TRUE,50,292,130,7,2014-03-24T16:33:14Z,Musical Instruments
185526,"Core: A Web App Reference Guide for Django, Python, and More",TRUE,20,3,7,1,2014-04-15T21:38:52Z,Graphic Design
185528,CFA?Level 1 2014 ?Alternative Investments,TRUE,20,0,9,0.616666667,2014-04-15T21:48:55Z,Graphic Design
185538,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",TRUE,20,0,9,0.616666667,2014-04-15T21:48:55Z,Graphic Design
186096,Tape Reading: Learn how to read the tape for day trading,TRUE,20,0,10,1,2014-04-15T21:52:12Z,Graphic Design
186556,Advanced Trumpet Studies - Learn to Master the Trumpet!?,TRUE,20,2,7,0.566666667,2014-04-15T21:55:17Z,Graphic Design
188064,Letras en Adobe Illustrator,TRUE,195,2497,154,26,2014-05-29T00:58:43Z,Web Development
188418,Crea personajes fant?ticos con Photoshop,TRUE,30,831,13,2,2014-04-14T11:27:09Z,Business Finance
188498,Build a Responsive Website with a Modern Flat Design,TRUE,50,115,53,2.5,2014-03-25T17:19:56Z,Musical Instruments
188584,Web Hosting Set Up and WordPress Installation For Beginners,TRUE,195,1013,32,14,2014-03-27T07:14:55Z,Business Finance
188604,Financial Analysis:  A Recipe for Success,TRUE,50,184,82,4,2014-03-26T04:01:28Z,Musical Instruments
188692,Introduction to Digital Payments ,TRUE,40,0,13,2.5,2014-04-04T21:23:23Z,Graphic Design
188828,IAS 18 - Revenue,TRUE,20,1,8,1,2014-04-04T21:27:35Z,Graphic Design
189160,The Theory & Practice of Modes on the Guitar,FALSE,0,16527,17,2,2014-03-26T14:23:06Z,Web Development
189996,IAS 10 - Events After Reporting Date,FALSE,0,12563,11,0.566666667,2014-04-09T02:58:17Z,Web Development
190816,Stock Market Foundations,FALSE,0,19614,14,1.5,2014-04-23T15:10:52Z,Business Finance
190906,Certificate Program In Management Accounting,FALSE,0,12217,17,1,2014-04-29T05:49:43Z,Business Finance
191588,Certificate Program in Financial Accounting,FALSE,0,2571,23,4.5,2014-03-29T14:10:31Z,Business Finance
191854,Logo Design for Entrepreneurs ,TRUE,35,17,7,1.5,2014-04-04T15:14:37Z,Musical Instruments
192576,Trading Penny Stocks: A Guide for All Levels In 2017,FALSE,0,2146,8,1,2014-05-07T12:48:04Z,Business Finance
192724,How to be A High Performance Insurance Broker Part 2,FALSE,0,19339,9,2,2014-03-31T21:35:06Z,Business Finance
192726,Quicklessons Piano Course - Learn to Play Piano by Ear!,TRUE,50,1532,24,6,2014-04-24T09:48:19Z,Business Finance
192870,Aprende a improvisar en la guitarra el?trica,TRUE,50,1047,20,4.5,2014-04-24T10:56:31Z,Business Finance
193916,Learn To Play The Drums Without A Drum Kit,TRUE,20,274,49,3.5,2014-04-04T16:21:31Z,Graphic Design
194692,Studying the CFA Program exams (Mandarin language version),TRUE,150,9221,25,3,2014-05-02T15:13:30Z,Business Finance
195196,Easy Piano - learn and play along,TRUE,40,70,15,2,2014-04-06T16:50:18Z,Business Finance
195576,Como Investir em A?es para Iniciantes,TRUE,200,7178,144,8.5,2014-04-12T17:29:32Z,Musical Instruments
196164,T?nicas Photoshop: Reformar Campo de golf,TRUE,50,3,19,3,2014-05-05T21:59:45Z,Musical Instruments
196234,Learn to Setup Websites from Scratch,TRUE,25,1589,39,2,2014-06-27T21:54:58Z,Musical Instruments
196620,Projects in HTML5,FALSE,0,1168,5,0.666666667,2014-04-09T08:38:41Z,Business Finance
197610,Tenor Banjo for Absolute Beginners,TRUE,20,11,48,1,2014-05-14T01:21:57Z,Musical Instruments
197828,Acoustic Guitar Basics,FALSE,0,6024,18,1,2014-04-11T22:03:10Z,Business Finance
197836,Acoustic Guitar After The Basics,TRUE,40,2,34,1.5,2014-05-08T16:34:34Z,Graphic Design
198660,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",FALSE,0,21087,24,3.5,2014-04-14T11:59:11Z,Web Development
198690,Play Autumn Leaves' falling notes on piano with no reading!,TRUE,60,8777,75,15.5,2014-06-17T05:43:50Z,Web Development
198692,IAS 12 - Accounting for Income Taxes (Basics),FALSE,0,3167,34,0.616666667,2014-07-19T10:32:00Z,Musical Instruments
199450,Guitar for Absolute Beginners (Class 1),FALSE,0,14495,21,2,2014-08-07T20:32:27Z,Musical Instruments
199500,"LEARN HARMONICA, amaze your friends and have fun - it's easy",TRUE,45,181,25,2.5,2014-11-20T09:38:59Z,Musical Instruments
199822,Jazz Guitar Reharmonization for Autumn Leaves,TRUE,125,6451,28,5,2014-04-16T13:58:31Z,Business Finance
200108,Create Single Page Website using Twitter Bootstrap 3,TRUE,30,438,12,0.566666667,2014-04-29T01:19:05Z,Musical Instruments
200598,HTML and CSS Crash Course for Beginners,FALSE,0,4269,17,4.5,2014-05-17T13:19:55Z,Business Finance
200722,Keyboard Basics,TRUE,20,45,48,1.5,2014-05-01T15:32:23Z,Musical Instruments
200742,Design Beautiful & Professional Ebooks Using FREE Software,TRUE,200,8857,131,15.5,2014-04-27T16:25:44Z,Musical Instruments
200854,Add Slide To Your Guitar Playing,TRUE,20,30,15,0.616666667,2014-07-03T09:25:51Z,Musical Instruments
201472,"Bitcoins - Past, Present, Future",TRUE,20,7449,13,1,2014-04-19T20:10:39Z,Web Development
201812,Stock Market Mastery,TRUE,50,4123,31,4.5,2014-05-30T22:23:01Z,Web Development
201894,Aprende a tocar el piano desde cero,TRUE,25,17,7,2,2014-04-22T00:50:00Z,Musical Instruments
201942,Rhythm to Rock Drum Lessons 3,TRUE,20,239,26,4,2014-04-25T02:40:11Z,Graphic Design
202290,Beginners Binary Options Course,TRUE,20,75,27,0.733333333,2014-05-28T17:32:53Z,Musical Instruments
204014,Guitar Chord Mastery!Turn Your Brain Into A Chord Encyclopia,TRUE,20,373,14,1.5,2014-04-23T02:27:31Z,Business Finance
205764,Rock Drumset Grooves: Level 1,TRUE,20,135,25,7.5,2014-06-08T14:46:02Z,Business Finance
205810,:::Beginners Guide To Creating Amazing Images with Canva:::,TRUE,50,4,16,4,2014-04-30T16:15:20Z,Musical Instruments
206088,Piano Lessons for Beginners Made Easy,TRUE,20,12,12,1,2014-07-18T02:11:57Z,Musical Instruments
206332,How to Copy the Best Traders on Etoro,FALSE,0,10540,14,1.5,2014-04-27T06:58:27Z,Business Finance
206592,Aprende a tocar la guitarra el?trica,TRUE,200,4133,224,28.5,2014-05-19T00:26:06Z,Musical Instruments
206986,Aprende a tocar la guitarra ac?tica como un profesional,TRUE,20,709,38,2,2014-09-02T07:02:07Z,Musical Instruments
207166,Super-Curso de Guitarra Pr?tico Para Principiantes,TRUE,25,72,17,1,2014-04-29T19:50:31Z,Graphic Design
207304,Aprende a tocar los mejores solos en la guitarra el?trica,TRUE,25,333,40,3,2014-05-28T19:07:38Z,Musical Instruments
207408,Drum Lessons For Beginners,TRUE,90,564,41,3.5,2014-05-01T20:37:45Z,Business Finance
207440,Aprende a tocar Jazz y Ritmos Latinos en la guitarra,TRUE,50,3,39,5.5,2014-04-30T16:21:42Z,Musical Instruments
208126,Aprende todos los secretos de la guitarra flamenca,TRUE,50,11,27,3,2014-05-05T22:03:41Z,Musical Instruments
210020,Aprende diferentes ritmos con la guitarra r?mica,TRUE,85,228,215,10.5,2014-06-30T12:29:38Z,Musical Instruments
211026,Aprende a tocar el teclado como los expertos,TRUE,30,5,16,2,2014-05-07T21:18:09Z,Musical Instruments
211052,Business finances,TRUE,50,70,17,1.5,2014-05-17T18:24:30Z,Musical Instruments
211714,Introduction to CSS Development,TRUE,50,6,17,3,2014-05-07T22:15:04Z,Musical Instruments
211780,Getting Started as a Web Developer,TRUE,50,13,23,3.5,2014-05-07T21:26:44Z,Musical Instruments
211874,Introduction to Node.js Development,TRUE,20,10,12,1,2014-05-07T21:32:43Z,Musical Instruments
212374,Advanced Node.js Development,TRUE,50,11,37,2.5,2014-05-09T19:48:53Z,Musical Instruments
212376,Aprende todos los secretos de la salsa para piano,TRUE,75,4695,20,1,2014-05-07T01:51:09Z,Business Finance
212394,Aprende a tocar blues en el piano y teclado,FALSE,0,15493,25,2,2014-08-18T23:33:20Z,Web Development
212398,Ahora aprende a tocar jazz en el piano,FALSE,0,9833,15,1,2014-08-16T22:20:47Z,Web Development
212438,Aprende a tocar ritmos latinos en el teclado,TRUE,55,1779,16,1,2014-08-28T03:28:55Z,Web Development
212492,Introduction to HTML,TRUE,55,2565,41,3,2014-08-28T03:35:30Z,Web Development
212506,?????????|????????????,TRUE,50,7,17,3,2014-05-09T19:50:45Z,Musical Instruments
212520,Automate Your Finances,TRUE,50,10,22,2.5,2014-05-09T19:52:20Z,Musical Instruments
212624,How to speak Pianish (beginner level),TRUE,30,4,9,1.5,2014-05-09T19:55:55Z,Musical Instruments
212952,Aprender a tocar la bater? sin salir de casa,TRUE,50,7,31,3.5,2014-05-09T20:01:06Z,Musical Instruments
213154,Option Trading for Rookies: The Covered Call Option Strategy,FALSE,0,8371,18,1.5,2014-08-30T01:33:38Z,Web Development
213532,"Aprende a tocar jazz, salsa y blues en el piano",TRUE,20,701,16,1.5,2014-06-23T02:24:31Z,Business Finance
213984,Piano Lessons for the R&B Fan,TRUE,20,690,21,1,2014-05-08T23:09:32Z,Business Finance
214046,Piano Lessons For The Hip Hop Fan,TRUE,30,545,10,1,2014-08-25T13:52:11Z,Musical Instruments
214218,Aprende a tocar M?ica Cristiana en el piano y teclado,TRUE,50,10,23,4,2014-05-09T21:09:19Z,Musical Instruments
214328,Aprende a tocar ritmo pop en el piano y teclado,TRUE,95,6092,29,1.5,2016-11-03T05:22:20Z,Business Finance
214418,"Aprende a tocar percusiones: congas, bong?, maracas y m?",TRUE,20,5,23,3,2014-05-19T15:55:12Z,Musical Instruments
214770,Shark Accounting - Building a Business by the Numbers!,TRUE,20,228,64,8,2014-05-13T21:12:45Z,Musical Instruments
214794,Website Secrets: Get a Gorgeous Website on the Cheap,TRUE,20,276,62,5.5,2014-05-12T13:38:56Z,Musical Instruments
214828,Aprende a tocar el saxof? como siempre has querido,TRUE,20,17,13,1,2014-05-16T17:02:00Z,Musical Instruments
215728,Aprende a tocar el bajo el?trico ,TRUE,20,10,9,0.716666667,2014-05-16T17:03:56Z,Musical Instruments
217010,Aprende a tocar el acorde? de botones,TRUE,50,14,71,3.5,2014-05-16T17:07:11Z,Musical Instruments
217320,?????????,TRUE,20,6050,17,1.5,2014-05-18T19:08:04Z,Business Finance
217540,Trading Binary Options for Fun and Profit,TRUE,50,12328,32,2,2014-07-04T08:17:41Z,Web Development
217628,Aprende a tocar el viol? desde cero,TRUE,20,8,26,3.5,2014-05-16T17:23:28Z,Musical Instruments
217978,Aprende a tocar la trompeta,TRUE,50,9,33,3.5,2014-05-16T17:29:37Z,Musical Instruments
218416,Aprende c?o tocar el Bajo Sexto,TRUE,50,22,21,3.5,2014-05-19T15:58:53Z,Musical Instruments
218540,Aprende a tocar la flauta dulce de forma sencilla y gradual,FALSE,0,462,23,3.5,2014-05-17T04:00:12Z,Musical Instruments
1035638,Webpack 2: The Complete Developer's Guide,TRUE,200,2783,21,1.5,2016-12-22T12:44:26Z,Web Development
1035923,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),TRUE,55,324,14,1,2017-03-01T00:56:31Z,Graphic Design
1035940,Build Complex Express Sites with Redis and Socket IO,TRUE,195,3811,103,6.5,2017-03-30T22:17:09Z,Business Finance
1036028,"Wie Du, Dir auch mit kleinen Betr?en ein Verm?en aufbaust",TRUE,25,0,10,1,2016-12-15T14:56:17Z,Business Finance
1036170,'Greensleeves' Creative Piano Lessons Course,TRUE,25,0,10,1,2016-12-15T14:56:17Z,Business Finance
1036338,Fun Beginner Ukulele Course,TRUE,30,550,70,9,2016-12-14T15:35:31Z,Web Development
1036400,How To Build And Make A Wordpress Website From Scratch 2017,TRUE,120,578,36,4.5,2017-01-11T21:15:25Z,Web Development
1036456,Forex Trading :RSI Indicator-A Secret Weapon,TRUE,150,392,63,8.5,2016-12-19T22:00:20Z,Web Development
1036766,How to Trade Forex like a Hedge Fund: Long FX Strategies,TRUE,20,362,8,1,2017-01-09T16:52:33Z,Web Development
1037666,"Beginner Full Stack Web Development: HTML, CSS, React & Node",TRUE,40,16,12,0.633333333,2016-12-14T21:53:51Z,Musical Instruments
1037868,Explos? Pentat?ica,TRUE,195,32,39,2.5,2017-04-25T14:57:21Z,Musical Instruments
1038538,Stock Market investment:Non financial fundamental analysis,TRUE,60,9,6,0.666666667,2017-05-09T22:19:30Z,Business Finance
1038786,Create eye-catching WordPress website from scratch,TRUE,30,7,8,2,2017-01-03T14:38:04Z,Graphic Design
1039062,Learn Acoustic Guitar for Worship,TRUE,40,252,79,6.5,2017-03-10T22:04:41Z,Web Development
1039442,Angular NgRx Store Masterclass - Covers Angular 4,TRUE,150,89,35,3,2016-12-26T15:21:25Z,Musical Instruments
1039596,How to draw professional manga artwork by Punix,TRUE,85,197,28,3.5,2016-12-22T00:11:22Z,Web Development
1039930,Ultimate Photoshop Training: From Beginner to Pro,TRUE,195,395,57,17,2016-12-20T21:32:57Z,Web Development
1040596,Quantitative Trading Analysis with R,TRUE,75,8964,56,5.5,2017-01-03T20:09:17Z,Web Development
1041176,Instant harmonica - play Auld Lang Syne the neet (tonight)!,TRUE,150,104,21,2,2017-02-17T05:52:41Z,Business Finance
1041426,Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex),TRUE,125,223,27,3.5,2016-12-22T00:14:13Z,Web Development
1041522,Forex & Financial Market Trading Tutorial- Online Strategies,TRUE,70,187,53,7,2016-12-14T20:18:45Z,Business Finance
1041926,Easy Coloring Book Design,TRUE,20,10,8,2,2017-01-03T14:34:32Z,Musical Instruments
1042110,How to Draw and Sketch for Beginners,TRUE,55,1409,17,1.5,2016-12-21T00:56:03Z,Musical Instruments
1042382,Make yourself a Santa Claus: Photoshop Manipulation,FALSE,0,7055,24,2,2017-01-24T04:59:20Z,Web Development
1045726,Photoshop CC Training - Creating Fantastic Album Cover Art,TRUE,95,57,14,1.5,2016-12-21T14:44:15Z,Business Finance
1045862,Vue JS 2: From Beginner to Professional,TRUE,115,504,32,1.5,2017-03-23T16:23:33Z,Business Finance
1045886,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,TRUE,200,2687,138,25.5,2017-03-31T05:35:11Z,Web Development
1045942,Modern Country Guitar: Technique Booster,TRUE,55,42,19,1.5,2016-12-22T14:13:13Z,Musical Instruments
1046540,Learn Travis Picking From Scratch,TRUE,125,1091,29,3,2016-12-20T14:36:59Z,Business Finance
1046722,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",TRUE,30,2342,19,4.5,2016-12-28T19:04:14Z,Web Development
1046724,React JS - Build real world JS apps & deploy on cloud,TRUE,40,86,26,2,2017-01-23T15:32:41Z,Musical Instruments
1046768,How to Start a WordPress Blog - Complete Beginners Guide!,TRUE,150,1399,89,8.5,2017-01-19T00:35:43Z,Web Development
1046940,??????????????1????????????????????????????????,TRUE,35,83,17,1.5,2017-04-17T22:55:46Z,Graphic Design
1046992,Promotional Design Master Class,TRUE,200,5326,150,11.5,2017-01-12T16:56:22Z,Graphic Design
1047408,Forex Trading : Power Of Moving Averages,TRUE,50,567,53,7.5,2016-12-22T18:24:55Z,Business Finance
1047436,"Complete Web Development with HTML, CSS and Javascript",TRUE,40,28,13,1,2016-12-22T17:49:15Z,Musical Instruments
1047508,Intermediate Accounting 1: Easy. Fast. Simple!,TRUE,200,66,19,2,2017-05-01T19:56:30Z,Business Finance
1047750,Transfer Pricing A Complete Analysis,FALSE,0,3137,69,9,2017-04-12T16:26:51Z,Business Finance
1047968,Learn PHP from scratch!!,TRUE,25,0,9,0.583333333,2016-12-22T00:46:38Z,Graphic Design
1048182,Classical Guitar Essentials - The Basics Part 2,TRUE,150,1360,79,9,2017-01-25T22:07:38Z,Graphic Design
1048188,Dissecting Ruby on Rails 5 - Become a Professional Developer,FALSE,0,2665,8,0.566666667,2016-12-22T17:10:35Z,Graphic Design
1048302,"How to play 'Electric Guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,Beginner Level,2 hours,2016-12-29T00:24:06Z
42038,Learn Piano Today: How to Play Piano Course in Quick Lessons""",TRUE,50,1,8,1,2016-12-21T19:40:11Z,Graphic Design
1048496,JavaScript For Beginners : Learn JavaScript From Scratch,TRUE,145,602,214,15.5,2016-12-28T03:56:24Z,Web Development
1049092,Master the Art of Web Design with HTML & CSS,TRUE,50,25,321,3.5,2016-12-27T14:51:32Z,Musical Instruments
1049344,The Financial Analyst Skills Training (FAST) course 2017,TRUE,30,1152,42,2.5,2017-01-26T22:37:15Z,Musical Instruments
1049380,Java Web Services Part 2,TRUE,40,219,25,1.5,2017-01-01T22:17:22Z,Musical Instruments
1049760,Management Accounting A Complete Study,TRUE,50,13,9,2,2016-12-26T17:39:05Z,Business Finance
1050168,Learn to Create Responsive Layouts in 30 Minutes,TRUE,175,12815,53,8.5,2017-02-12T15:17:31Z,Web Development
1050632,Learn Laravel PHP Framework Building Multi User SEO Blog APP,FALSE,0,3784,32,2,2017-01-02T23:07:34Z,Web Development
1051430,Stencil - Simple Graphic Design For Entrepreneurs,TRUE,65,37,49,4,2017-03-22T18:44:05Z,Graphic Design
1051570,Practical Accounts Training A,TRUE,50,14,26,2,2016-12-24T05:22:40Z,Graphic Design
1051672,Joomla for Beginners - Learn how to build a website with CMS,TRUE,200,100,33,4,2017-01-02T15:18:21Z,Business Finance
1051856,Teeter-Totter Accounting,FALSE,0,2097,10,2,2017-06-27T21:49:31Z,Web Development
1052118,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,TRUE,200,90,35,2.5,2016-12-29T17:21:35Z,Business Finance
1052180,Major Scales and Modes for Chromatic Harmonica,TRUE,50,1852,14,2.5,2016-12-28T18:19:16Z,Business Finance
1052304,"How to Get Growing, Passive Income from the Fortune 500!",TRUE,25,1908,17,1.5,2017-04-28T13:57:56Z,Web Development
1052518,Learn to trade using technical analysis,TRUE,95,1030,44,4.5,2017-03-03T22:16:24Z,Musical Instruments
1053272,Mastering Photoshop CC 2017 - The Art of Design & Technology,TRUE,195,2804,212,37.5,2017-02-07T00:40:33Z,Web Development
1053406,Emini ES Futures - Advanced Non Directional Options Trading,TRUE,100,6271,75,5,2013-06-27T21:55:17Z,Musical Instruments
1053462,Aprende a invertir sin capital,TRUE,195,11285,77,5.5,2017-02-07T17:20:39Z,Web Development
1054814,Complete RESPONSIVE Website Design with HTML5 & CSS3,TRUE,145,550,59,3,2016-12-28T20:23:56Z,Web Development
1055322,How to Build WordPress Themes: A Web Designer's Guide,TRUE,100,589,138,10,2017-01-02T17:44:17Z,Business Finance
1055424,Learn Python Django - A Hands-On Course,TRUE,20,959,74,3,2017-01-12T03:10:56Z,Web Development
1056242,"Laravel, the complete guide with real world projects",TRUE,150,133,158,17.5,2016-12-29T15:07:43Z,Business Finance
1056848,Evolution and Features of ETFs,FALSE,0,5301,6,0.5,2017-01-17T22:26:51Z,Web Development
1057040,GUITAR #1: Beginner Basics and Beyond,TRUE,100,557,133,9.5,2017-01-04T23:51:26Z,Web Development
1057242,Up and Running with jQuery,TRUE,95,11,10,1,2017-01-03T12:28:37Z,Graphic Design
1058262,Leve a sua t?nica de pedal duplo para um novo patamar,TRUE,35,2,127,31.5,2017-01-18T18:52:11Z,Business Finance
1058530,Vector Logo Design in Affinity Designer,TRUE,95,583,35,3.5,2017-01-23T22:41:08Z,Web Development
1058852,Wordpress Website Mastery 2017,TRUE,90,0,12,1,2017-02-08T22:15:56Z,Business Finance
1062048,Create a Majestic Bear on Adobe Illustrator,TRUE,200,1406,54,1.5,2017-01-18T20:55:27Z,Business Finance
1062092,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,TRUE,20,6,14,1.5,2017-04-10T16:57:05Z,Musical Instruments
1062144,How To Profit From Stock Market Volatility,TRUE,25,4,12,1,2017-01-19T16:07:18Z,Business Finance
1062686,Affinity Designer - tworzenie wzork?,TRUE,50,0,6,0.533333333,2017-05-02T13:15:53Z,Business Finance
1063430,High-Frequency Trading & Dark Pools,TRUE,20,3721,46,6.5,2017-02-04T05:52:17Z,Graphic Design
1063722,Python Algo Trading: FX Trading with Oanda,TRUE,200,1057,14,1.5,2017-01-11T20:48:19Z,Business Finance
1064104,Ultimate Investment Banking Course,TRUE,130,649,29,1.5,2017-05-01T21:29:37Z,Business Finance
1064904,"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",TRUE,20,2204,97,9,2017-02-03T04:19:46Z,Web Development
1065198,Django by Example,TRUE,165,183,47,5.5,2017-03-31T23:56:08Z,Web Development
1065250,Binary Beginners Mastery Strategy.,TRUE,50,1339,18,2,2017-01-18T21:53:34Z,Web Development
1066002,Reach Your Personal Financial Goals the Easy Way (2017 UK),TRUE,200,676,125,14,2017-02-03T16:28:48Z,Web Development
1067516,The All-In-One Web Development Course,TRUE,100,0,10,0.716666667,2017-04-03T22:17:10Z,Business Finance
1068590,Xero Bookkeeping Course & Certification by Accounting Firm,TRUE,20,111,64,3,2017-03-01T05:07:08Z,Musical Instruments
1068664,Start Writing JavaScript Today - Beginner JavaScript Course,FALSE,0,3324,19,5,2017-02-03T23:23:30Z,Web Development
1068902,Adobe InDesign CC 2017 Quick Start,TRUE,40,42,196,5.5,2017-01-16T15:41:04Z,Musical Instruments
1068986,Perfect React JS Course - Understand Relevant Details,TRUE,150,1789,57,3,2017-02-07T18:09:03Z,Graphic Design
1069348,Learning Docker and Kubernetes by Lab,FALSE,0,5181,22,2.5,2017-01-18T17:01:40Z,Web Development
1069866,JSON Crash Course for Beginners,TRUE,55,3,10,1,2017-05-02T20:44:42Z,Graphic Design
1070886,The most popular techniques in Photoshop,TRUE,50,1270,14,0.5,2017-01-16T22:00:29Z,Graphic Design
1070968,Practical Guitar Theory: Level 1,FALSE,0,1736,11,0.6,2017-01-23T18:23:58Z,Business Finance
1070976,The Ultimate Guide to the Best WordPress Plugins Part 1,TRUE,20,1,11,1.5,2017-01-13T20:08:41Z,Graphic Design
1071060,Stock Market investment: Practical Accounting,TRUE,40,19,22,2,2017-04-18T21:43:21Z,Business Finance
1072156,Ecover Mastery in 30 Minutes with NO photoshop skills needed,TRUE,200,453,33,3,2017-03-14T00:39:45Z,Business Finance
1072220,Spring Boot Tutorial For Beginners,TRUE,200,2147,51,1.5,2017-01-18T20:58:58Z,Business Finance
1072248,Tally ERP Complete Training in Urdu / Hindi,TRUE,195,1371,83,20,2017-01-16T23:50:02Z,Web Development
1073430,"Internal Controls - Design, Implementation and Monitoring",TRUE,125,170,78,9,2017-01-13T02:50:03Z,Web Development
1073793,React JS and Redux - Mastering Web Apps,FALSE,0,927,14,1,2017-05-02T18:58:47Z,Business Finance
1075366,Leaps Options Trading System - Diagonal Leaps Options Spread,TRUE,95,2,59,4.5,2017-05-22T23:58:16Z,Business Finance
1075570,Drupal 8 Site Building,TRUE,85,538,113,18.5,2017-04-27T21:06:16Z,Web Development
1075662,Sublime Text for Rapid Web Development,TRUE,20,7,15,2,2017-02-13T23:21:49Z,Business Finance
1075808,HTML and CSS for Absolute Beginners,TRUE,100,9067,27,3,2017-03-08T22:34:43Z,Web Development
1076222,Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin,TRUE,35,2,29,2.5,2017-04-17T22:36:55Z,Graphic Design
1076244,Adobe Photoshop CC for Photographers Advanced,TRUE,200,653,25,1,2017-01-17T05:40:31Z,Web Development
1076424,Trading Basics in 30 minutes,TRUE,30,586,56,5,2017-02-13T23:31:07Z,Web Development
1076920,Pimcore Developer: Implement a Blog from a Bootstrap Theme,TRUE,45,3323,7,0.633333333,2017-01-17T05:11:14Z,Web Development
1077836,How to Invest Using ETFs from Former Wall Street Trader,TRUE,20,1753,15,1,2017-02-21T18:07:38Z,Graphic Design
1078208,Crie seu Cart? de Visita no CorelDRAW X8,TRUE,60,14,41,1.5,2017-05-01T21:04:16Z,Musical Instruments
1078254,CFA Level 2- Quantitative Methods,TRUE,50,122,116,10.5,2017-02-16T23:30:02Z,Web Development
1078520,Chart Patterns Trading Demystified,TRUE,125,1120,43,3,2017-01-23T17:04:49Z,Business Finance
1078522,Chrome Extensions : Develop 5 chrome extensions from scratch,TRUE,20,1,10,0.633333333,2017-01-23T21:55:40Z,Graphic Design
1079040,Let's JavaScript!  Code a calculator,TRUE,40,2578,39,5.5,2017-01-23T15:13:53Z,Web Development
1079078,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",TRUE,30,5,51,5,2017-02-02T17:03:27Z,Business Finance
1079370,How to Doodle: Basics and Lettering,TRUE,195,62,27,6.5,2017-03-20T18:42:56Z,Business Finance
1079624,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,TRUE,60,16829,77,5,2017-01-19T04:58:10Z,Web Development
1080466,Foundation Skills on Adobe Illustrator: Learn Fast!,TRUE,200,993,16,1,2017-01-19T19:09:29Z,Business Finance
1080584,Stop Creditors from Harassing you and Avoid Bankruptcy,FALSE,0,1942,48,4.5,2017-05-02T05:15:52Z,Web Development
1082352,The Psychology of Trading,TRUE,20,2104,14,1,2017-01-19T23:07:26Z,Web Development
1082996,How To Design A WordPress Website With No Coding At All,FALSE,0,4410,26,3,2017-01-20T17:02:27Z,Web Development
1083744,Quantitative Trading Analysis with Python,TRUE,30,394,73,5.5,2017-02-06T13:59:35Z,Business Finance
1083784,Mastering Photoshop Elements 15 Made Easy Training Tutorial,TRUE,30,1,43,2.5,2017-01-19T22:12:04Z,Graphic Design
1084454,Add realistic car paint to your pencil drawing in Photoshop!,TRUE,50,1,6,0.533333333,2017-02-26T21:59:25Z,Business Finance
1084642,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,TRUE,95,1212,39,4.5,2017-01-24T00:17:39Z,Web Development
